timestamp,market_trend,market_breadth,market_cycle,market_volatility,y_binary,prob_lr,prob_xgb,prob_lgb
2020-08-05,0.0379831850363001,0.3044073768884621,-1.3599060674216576,-0.9524124491539212,1,0.3650780961041578,0.3687550723552704,0.3205359489774966
2020-08-06,0.2607184113015888,0.6439008873281741,-1.097706964440097,-0.765517705657311,1,0.42047953735678373,0.23228251934051514,0.23880385798344267
2020-08-07,0.2524305639861866,0.6867871030457263,-1.0778321880730128,-0.5931293040749861,1,0.4246158208113214,0.23228251934051514,0.23880385798344267
2020-08-10,0.2688830886701492,0.535481766815835,-0.4975453935579346,-0.3366728505327076,1,0.49487162096360227,0.33370426297187805,0.3915729033619056
2020-08-11,0.3977743241589028,0.534636063323089,1.2184031062402405,-0.0937365759818688,1,0.6641680483565937,0.5975318551063538,0.5973299427103447
2020-08-12,0.4203209363588936,0.8262540245896794,0.483849282336151,0.0263511213802863,1,0.5966184622083508,0.5705898404121399,0.5808905163604271
2020-08-13,0.4746299107542268,0.8723547298177509,1.1002419377154724,0.2029994178189345,1,0.6571532625281401,0.5975318551063538,0.6010508786507985
2020-08-14,0.5987279137485201,1.0117278932570877,1.1362785653802487,0.3289400093693289,1,0.6733809847807206,0.4528239965438843,0.49468656841882835
2020-08-17,0.5002337331663037,0.959679636357963,1.2647362158601076,0.3785042323435558,1,0.6742522577212255,0.5975318551063538,0.6024970341090669
2020-08-18,0.4925257367827012,0.8608951331360977,1.3281486308440833,0.376946999225628,1,0.6831185664406325,0.5975318551063538,0.6024970341090669
2020-08-19,0.5009010874878003,0.9058349548981148,1.248466172880626,0.4913790236413061,1,0.6796249502713791,0.5975318551063538,0.592764438517252
2020-08-20,0.6050355980816142,0.9964996834970364,1.341389826944849,0.608044365020175,1,0.6990244236839915,0.45807307958602905,0.4528650876047994
2020-08-21,0.5451167610472631,1.0393132494973845,1.3943963468107736,0.6339616867248566,1,0.6937774173430421,0.399373322725296,0.4263709167592748
2020-08-24,0.7166196098633549,1.0810068637782329,1.482487039275053,0.6475976511524419,1,0.7199793732045142,0.3720831274986267,0.35971728532432234
2020-08-25,0.8957352092398956,1.35394454563487,1.5556921318523826,0.6126788838399556,1,0.7325034842662886,0.35045549273490906,0.34847624058018295
2020-08-26,0.9404495498996672,1.2019391643024269,1.542260430041808,0.57149793144071,1,0.7428038590496813,0.35045549273490906,0.34847624058018295
2020-08-27,0.948480350471339,1.3300976641632598,1.4376377030794294,0.6379765404794685,1,0.7327343263515267,0.35045549273490906,0.34847624058018295
2020-08-28,1.006132783555854,1.3186093625313609,1.4891518924768197,0.7178741603238706,1,0.7457164354550078,0.3462194800376892,0.3410336523608911
2020-08-31,0.9923567366845948,1.4863544960921635,1.4628161821510444,0.7473227174301202,1,0.7354269965349697,0.3462194800376892,0.3410336523608911
2020-09-01,0.87841371901526,1.334418880048666,1.3161440450070223,0.8250241110955869,1,0.7213063126372337,0.42827731370925903,0.40689941160507215
2020-09-03,0.9910493530061958,1.4108774232620338,1.4135221785995502,0.770309851641529,1,0.7361963233742277,0.3462194800376892,0.3142895043627249
2020-09-04,1.0443461231936155,1.5253080287780405,1.2343015754097568,0.7497577935806143,1,0.7244528983888855,0.42827731370925903,0.3926346402998125
2020-09-07,0.979221884157432,1.3281664109006746,1.3033294353890217,0.7704702393245219,1,0.7409071550168294,0.6917324066162109,0.532974698539048
2020-09-08,0.8027679742443041,1.2257647568302443,0.9147513090149982,0.7998336894739946,1,0.6958784204516479,0.5030306577682495,0.48988496483949356
2020-09-09,0.878581570253601,1.3852354000453977,0.821382838699179,0.6442486487142941,1,0.6863436339748686,0.5030306577682495,0.5315476721002831
2020-09-10,0.897456919696365,1.4092941981984768,0.7657255679927417,0.671025794291979,1,0.6839332730039703,0.5030306577682495,0.5315476721002831
2020-09-11,0.9217049376133228,1.344876697821478,0.7906647529510937,0.7362191604391602,1,0.6936748624539784,0.5030306577682495,0.5315476721002831
2020-09-14,0.9349022523219012,1.3250604690769392,0.8500230858664601,0.7830934472730283,1,0.7021683610840889,0.5030306577682495,0.48988496483949356
2020-09-15,1.0423408223848,1.5526705818207345,0.8285673056745494,0.831581090286062,1,0.7051450472789389,0.4965231716632843,0.4634561360184958
2020-09-16,1.013618450982256,1.4473326047497148,0.8700442687609596,0.7917124195972366,1,0.708261856023374,0.5030306577682495,0.48988496483949356
2020-09-17,1.026932579836784,1.506759800372494,0.7611265717531543,0.8673942150101293,1,0.7009848307949132,0.5030306577682495,0.48988496483949356
2020-09-18,0.9830116765623872,1.5255202679086275,0.5875824580550706,0.900463482925508,1,0.6818236765771474,0.5030306577682495,0.579324273662793
2020-09-21,1.040996974973466,1.5011751001591775,0.827278763557281,0.9445872376705458,1,0.7102326259647074,0.5634866952896118,0.5625923663647409
2020-09-22,1.0304567060712313,1.5195669948169954,1.009241093007085,0.9295184933669336,1,0.7216539533383978,0.553242564201355,0.5570184347769116
2020-09-23,0.9834206307511952,1.4202809869874595,0.7728924549804214,0.9727115094411912,1,0.7033102027493815,0.6215988397598267,0.6701100357180337
2020-09-24,1.0214312942004309,1.4759814592225455,0.7811389674178195,1.0037184786734237,1,0.707040433792539,0.6215988397598267,0.6701100357180337
2020-09-25,0.9449070065842904,1.4147269797083193,0.4207637350409159,0.9930139297524774,1,0.6710297400810258,0.6293280124664307,0.6515281177057636
2020-09-28,0.8731196133902472,1.3568463001127025,0.3329670456082845,0.9769153215376672,1,0.6565551254088533,0.6653041243553162,0.7924113768544093
2020-09-29,0.9457031284949174,1.4121175929788172,0.2019007232934541,0.9624749126075756,1,0.651990398044136,0.609306812286377,0.6496471544174443
2020-09-30,0.7827048247930154,1.2485314180258806,-0.2404009811495449,0.9332981872008392,1,0.5980110522430441,0.6147811412811279,0.6704193551367931
2020-10-01,0.8571094008429669,1.271050793741877,-0.029828100059361,0.7667850840035039,1,0.6205879321722845,0.47106432914733887,0.4836563129682541
2020-10-02,0.9775219213414312,1.2957038234466265,-0.0110083702127677,0.7716726527322506,1,0.6375235395976235,0.47106432914733887,0.4836563129682541
2020-10-05,0.909432667491573,1.3475741600823483,-0.1286303655694529,0.7297416710920606,1,0.6141414999335625,0.47106432914733887,0.49469267070545403
